DEBUG: 0	-1.570796	-6.283185	12.000000	0.031416
DEBUG: 1	-1.570796	-6.283185	12.000000	0.062832
DEBUG: 2	-1.570796	-6.276605	12.000000	0.094248
DEBUG: 3	-1.570796	-6.262127	12.000000	0.125664
DEBUG: 4	-1.570796	-6.241069	12.000000	0.157080
DEBUG: 5	-1.570796	-6.217379	12.000000	0.188496
DEBUG: 6	-1.570796	-6.191715	12.000000	0.219912
DEBUG: 7	-1.570796	-6.164734	12.000000	0.251327
DEBUG: 8	-1.570796	-6.137095	12.000000	0.282743
DEBUG: 9	-1.570796	-6.110115	12.000000	0.314159
DEBUG: 10	-1.570796	-6.083792	12.000000	0.345575
DEBUG: 11	-1.570796	-6.058128	12.000000	0.376991
DEBUG: 12	-1.570796	-6.033121	12.000000	0.408407
DEBUG: 13	-1.570796	-6.008115	12.000000	0.439823
DEBUG: 14	-1.570796	-5.983767	12.000000	0.471239
DEBUG: 15	-1.570796	-5.960734	12.000000	0.502655
DEBUG: 16	-1.570796	-5.937702	12.000000	0.534071
DEBUG: 17	-1.570796	-5.915328	12.000000	0.565487
DEBUG: 18	-1.570796	-5.894270	12.000000	0.596903
DEBUG: 19	-1.570796	-5.873212	12.000000	0.628319
DEBUG: 20	-1.570796	-5.852154	12.000000	0.659735
DEBUG: 21	-1.570796	-5.832412	12.000000	0.691150
DEBUG: 22	-1.570796	-5.813328	12.000000	0.722566
DEBUG: 23	-1.570796	-5.794903	12.000000	0.753982
DEBUG: 24	-1.570796	-5.777135	12.000000	0.785398
DEBUG: 25	-1.570796	-5.760025	12.000000	0.816814
DEBUG: 26	-1.570796	-5.743574	12.000000	0.848230
DEBUG: 27	-1.570796	-5.727780	12.000000	0.879646
DEBUG: 28	-1.570796	-5.711987	12.000000	0.911062
DEBUG: 29	-1.570796	-5.692245	12.000000	0.942478
DEBUG: 30	-1.570796	-5.668554	12.000000	0.973894
DEBUG: 31	-1.570796	-5.642232	12.000000	1.005310
DEBUG: 32	-1.570796	-5.615909	12.000000	1.036726
DEBUG: 33	-1.570796	-5.588271	12.000000	1.068142
DEBUG: 34	-1.570796	-5.559974	12.000000	1.099558
DEBUG: 35	-1.570796	-5.532994	12.000000	1.130973
DEBUG: 36	-1.570796	-5.506013	12.000000	1.162389
DEBUG: 37	-1.570796	-5.480348	12.000000	1.193805
DEBUG: 38	-1.570796	-5.455342	12.000000	1.225221
DEBUG: 39	-1.570796	-5.430994	12.000000	1.256637
DEBUG: 40	-1.570796	-5.407303	12.000000	1.288053
DEBUG: 41	-1.570796	-5.384271	12.000000	1.319469
DEBUG: 42	-1.570796	-5.361897	12.000000	1.350885
DEBUG: 43	-1.570796	-5.340839	12.000000	1.382301
DEBUG: 44	-1.570796	-5.319781	12.000000	1.413717
DEBUG: 45	-1.570796	-5.300039	12.000000	1.445133
DEBUG: 46	-1.570796	-5.280297	12.000000	1.476549
DEBUG: 47	-1.570796	-5.261872	12.000000	1.507965
DEBUG: 48	-1.570796	-5.243446	12.000000	1.539381
DEBUG: 49	-1.570796	-5.226336	12.000000	1.570797
DEBUG: 50	-1.570796	-5.209885	12.000000	1.602212
DEBUG: 51	-1.570796	-5.193433	12.000000	1.633628
DEBUG: 52	-1.570796	-5.173691	12.000000	1.665044
DEBUG: 53	-1.570796	-5.150001	12.000000	1.696460
DEBUG: 54	-1.570796	-5.124336	12.000000	1.727876
DEBUG: 55	-1.570796	-5.097356	12.000000	1.759292
DEBUG: 56	-1.570796	-5.069717	12.000000	1.790708
DEBUG: 57	-1.570796	-5.042079	12.000000	1.822124
DEBUG: 58	-1.569262	-5.014440	12.000000	1.853540
DEBUG: 59	-1.564660	-4.988117	12.000000	1.873593
DEBUG: 60	-1.556990	-4.962453	12.000000	1.873704
DEBUG: 61	-1.549321	-4.937447	12.000000	1.873753
DEBUG: 62	-1.540117	-4.913098	12.000000	1.873753
DEBUG: 63	-1.529379	-4.889408	12.000000	1.873753
DEBUG: 64	-1.515573	-4.867034	12.000000	1.873753
DEBUG: 65	-1.501767	-4.845318	12.000000	1.873753
DEBUG: 66	-1.483359	-4.823602	12.000000	1.873753
DEBUG: 67	-1.464952	-4.802544	12.000000	1.873753
DEBUG: 68	-1.445010	-4.782144	12.000000	1.873753
DEBUG: 69	-1.423534	-4.762402	12.000000	1.873753
DEBUG: 70	-1.402058	-4.742660	12.000000	1.873753
DEBUG: 71	-1.380583	-4.724234	12.000000	1.873753
DEBUG: 72	-1.357573	-4.706466	12.000000	1.873753
DEBUG: 73	-1.333029	-4.688699	12.000000	1.873753
DEBUG: 74	-1.311554	-4.671589	12.000000	1.873753
DEBUG: 75	-1.294680	-4.655796	12.000000	1.873753
DEBUG: 76	-1.285476	-4.638028	12.000000	1.873753
DEBUG: 77	-1.280874	-4.616312	12.000000	1.890860
DEBUG: 78	-1.279340	-4.592622	12.000000	1.922276
DEBUG: 79	-1.279340	-4.566299	12.000000	1.953692
DEBUG: 80	-1.279340	-4.538660	12.000000	1.985108
DEBUG: 81	-1.277806	-4.510364	12.000000	2.016524
DEBUG: 82	-1.277806	-4.482067	12.000000	2.047940
DEBUG: 83	-1.277806	-4.455086	12.000000	2.079356
DEBUG: 84	-1.276272	-4.428764	12.000000	2.110772
DEBUG: 85	-1.274738	-4.403099	12.000000	2.142188
DEBUG: 86	-1.270136	-4.377435	12.000000	2.157564
DEBUG: 87	-1.264000	-4.353087	12.000000	2.162550
DEBUG: 88	-1.257864	-4.328738	12.000000	2.167448
DEBUG: 89	-1.251728	-4.305706	12.000000	2.172258
DEBUG: 90	-1.247126	-4.282674	12.000000	2.186812
DEBUG: 91	-1.240990	-4.260958	12.000000	2.191442
DEBUG: 92	-1.236389	-4.239242	12.000000	2.205574
DEBUG: 93	-1.230253	-4.218184	12.000000	2.210022
DEBUG: 94	-1.225651	-4.197784	12.000000	2.223723
DEBUG: 95	-1.221049	-4.178042	12.000000	2.237207
DEBUG: 96	-1.216447	-4.158958	12.000000	2.250471
DEBUG: 97	-1.211845	-4.140532	12.000000	2.263513
DEBUG: 98	-1.208777	-4.122765	12.000000	2.292439
DEBUG: 99	-1.204175	-4.105655	12.000000	2.305032
DEBUG: 100	-1.199573	-4.088545	12.000000	2.317398
DEBUG: 101	-1.194971	-4.072752	12.000000	2.329535
DEBUG: 102	-1.191903	-4.054326	12.000000	2.357548
DEBUG: 103	-1.188835	-4.032610	12.000000	2.385329
DEBUG: 104	-1.185767	-4.007604	12.000000	2.412875
DEBUG: 105	-1.182699	-3.981281	12.000000	2.440186
DEBUG: 106	-1.176563	-3.952984	12.000000	2.443368
DEBUG: 107	-1.171961	-3.925346	12.000000	2.454094
DEBUG: 108	-1.167359	-3.897707	12.000000	2.464579
DEBUG: 109	-1.162757	-3.870726	12.000000	2.474821
DEBUG: 110	-1.156622	-3.844404	12.000000	2.477588
DEBUG: 111	-1.152020	-3.818739	12.000000	2.487339
DEBUG: 112	-1.145884	-3.793733	12.000000	2.489894
DEBUG: 113	-1.139748	-3.770043	12.000000	2.492343
DEBUG: 114	-1.133612	-3.746353	12.000000	2.494684
DEBUG: 115	-1.127476	-3.723320	12.000000	2.496916
DEBUG: 116	-1.122874	-3.700288	12.000000	2.505943
DEBUG: 117	-1.116738	-3.679230	12.000000	2.507957
DEBUG: 118	-1.112136	-3.658172	12.000000	2.516763
DEBUG: 119	-1.107534	-3.637114	12.000000	2.525459
DEBUG: 120	-1.102932	-3.617372	12.000000	2.534043
DEBUG: 121	-1.098330	-3.598288	12.000000	2.542514
DEBUG: 122	-1.093728	-3.579863	12.000000	2.550873
DEBUG: 123	-1.089126	-3.562095	12.000000	2.559118
DEBUG: 124	-1.084524	-3.544327	12.000000	2.567249
DEBUG: 125	-1.081456	-3.527876	12.000000	2.589494
DEBUG: 126	-1.076855	-3.511424	12.000000	2.597394
DEBUG: 127	-1.072253	-3.495631	12.000000	2.605179
DEBUG: 128	-1.069185	-3.479179	12.000000	2.626612
DEBUG: 129	-1.066117	-3.458121	12.000000	2.647771
DEBUG: 130	-1.063049	-3.434431	12.000000	2.668656
DEBUG: 131	-1.058447	-3.408766	12.000000	2.675971
DEBUG: 132	-1.052311	-3.381128	12.000000	2.676264
DEBUG: 133	-1.047709	-3.353489	12.000000	2.683340
DEBUG: 134	-1.040039	-3.326508	12.000000	2.683340
DEBUG: 135	-1.032369	-3.298870	12.000000	2.683340
DEBUG: 136	-1.024699	-3.272547	12.000000	2.683340
DEBUG: 137	-1.017029	-3.247541	12.000000	2.683340
DEBUG: 138	-1.010893	-3.222534	12.000000	2.683340
DEBUG: 139	-1.006291	-3.197528	12.000000	2.689689
DEBUG: 140	-1.001689	-3.173838	12.000000	2.695914
DEBUG: 141	-0.997088	-3.151464	12.000000	2.702016
DEBUG: 142	-0.992486	-3.129089	12.000000	2.707993
DEBUG: 143	-0.986350	-3.106715	12.000000	2.707993
DEBUG: 144	-0.981748	-3.085657	12.000000	2.713721
DEBUG: 145	-0.977146	-3.065257	12.000000	2.719323
DEBUG: 146	-0.972544	-3.045515	12.000000	2.724799
DEBUG: 147	-0.967942	-3.026432	12.000000	2.730148
DEBUG: 148	-0.963340	-3.008006	12.000000	2.735371
DEBUG: 149	-0.960272	-2.989580	12.000000	2.750800
DEBUG: 150	-0.955670	-2.972470	12.000000	2.755768
DEBUG: 151	-0.952602	-2.956019	12.000000	2.770600
DEBUG: 152	-0.949534	-2.939567	12.000000	2.785131
DEBUG: 153	-0.946466	-2.924432	12.000000	2.799362
DEBUG: 154	-0.943398	-2.909296	12.000000	2.813291
DEBUG: 155	-0.940330	-2.889555	12.000000	2.826916
DEBUG: 156	-0.935728	-2.866522	12.000000	2.831108
DEBUG: 157	-0.932660	-2.841516	12.000000	2.844125
DEBUG: 158	-0.928058	-2.814535	12.000000	2.848056
DEBUG: 159	-0.921922	-2.786897	12.000000	2.848056
DEBUG: 160	-0.917321	-2.758600	12.000000	2.851723
DEBUG: 161	-0.912719	-2.730961	12.000000	2.855259
DEBUG: 162	-0.906583	-2.704639	12.000000	2.855259
DEBUG: 163	-0.901981	-2.678316	12.000000	2.858530
DEBUG: 164	-0.895845	-2.653310	12.000000	2.858530
DEBUG: 165	-0.889709	-2.628304	12.000000	2.858530
DEBUG: 166	-0.885107	-2.604613	12.000000	2.861400
DEBUG: 167	-0.880505	-2.580923	12.000000	2.864137
DEBUG: 168	-0.874369	-2.558549	12.000000	2.864137
DEBUG: 169	-0.869767	-2.536833	12.000000	2.866605
DEBUG: 170	-0.863631	-2.515775	12.000000	2.866605
DEBUG: 171	-0.859029	-2.495375	12.000000	2.868804
DEBUG: 172	-0.854427	-2.474975	12.000000	2.870867
DEBUG: 173	-0.848291	-2.455891	12.000000	2.870867
DEBUG: 174	-0.843689	-2.437465	12.000000	2.872660
DEBUG: 175	-0.837554	-2.419040	12.000000	2.872660
DEBUG: 176	-0.832952	-2.401930	12.000000	2.874180
