DEBUG: 0	0.000000	0.003290	-0.357041
DEBUG: 1	0.000000	0.010529	-0.785384
DEBUG: 2	0.000000	0.015135	-0.510138
DEBUG: 3	0.000000	0.018426	-0.370421
DEBUG: 4	0.000000	0.019742	-0.155560
DEBUG: 5	0.000000	0.021058	-0.149636
DEBUG: 6	0.000000	0.021716	-0.072246
DEBUG: 7	0.000000	0.022374	-0.064504
DEBUG: 8	0.000000	0.022374	0.014705
DEBUG: 9	0.000000	0.022374	0.024264
DEBUG: 10	0.000000	0.022374	0.033822
DEBUG: 11	0.000000	0.022374	0.043381
DEBUG: 12	0.000000	0.022374	0.052939
DEBUG: 13	0.000000	0.022374	0.062498
DEBUG: 14	0.000000	0.022374	0.072056
DEBUG: 15	0.000000	0.022374	0.081613
DEBUG: 16	0.000000	0.022374	0.091171
DEBUG: 17	0.000000	0.022374	0.100728
DEBUG: 18	0.000000	0.022374	0.110285
DEBUG: 19	0.000000	0.022374	0.119841
DEBUG: 20	0.000000	0.022374	0.129398
DEBUG: 21	0.000000	0.022374	0.138966
DEBUG: 22	0.000000	0.022374	0.148596
DEBUG: 23	0.000000	0.022374	0.158286
DEBUG: 24	0.000000	0.022374	0.168037
DEBUG: 25	0.000000	0.022374	0.177849
DEBUG: 26	0.000000	0.022374	0.187721
DEBUG: 27	0.000000	0.022374	0.197654
DEBUG: 28	0.000000	0.022374	0.207648
DEBUG: 29	0.000000	0.022374	0.217703
DEBUG: 30	0.000000	0.022374	0.227818
DEBUG: 31	0.000000	0.022374	0.237995
DEBUG: 32	0.000000	0.022374	0.248231
DEBUG: 33	0.000000	0.022374	0.258529
DEBUG: 34	0.000000	0.022374	0.268887
DEBUG: 35	0.000000	0.022374	0.279306
DEBUG: 36	0.000000	0.022374	0.289786
DEBUG: 37	0.000000	0.022374	0.300326
DEBUG: 38	0.000000	0.022374	0.310927
DEBUG: 39	0.000000	0.022374	0.321589
DEBUG: 40	0.000000	0.022374	0.332312
DEBUG: 41	0.000000	0.022374	0.343095
DEBUG: 42	0.000000	0.022374	0.353939
DEBUG: 43	0.000000	0.022374	0.364843
DEBUG: 44	0.000000	0.022374	0.375809
DEBUG: 45	0.000000	0.022374	0.386834
DEBUG: 46	0.000000	0.022374	0.397921
DEBUG: 47	0.000000	0.022374	0.409068
DEBUG: 48	0.000000	0.022374	0.420276
DEBUG: 49	0.000000	0.022374	0.431545
DEBUG: 50	0.000000	0.022374	0.442874
DEBUG: 51	0.000000	0.022374	0.454264
DEBUG: 52	0.000000	0.022374	0.465714
DEBUG: 53	0.000000	0.022374	0.477225
DEBUG: 54	0.000000	0.022374	0.488797
DEBUG: 55	0.000000	0.022374	0.500430
DEBUG: 56	0.000000	0.022374	0.512123
DEBUG: 57	0.000000	0.022374	0.523876
DEBUG: 58	0.000000	0.022374	0.535691
DEBUG: 59	0.000000	0.022374	0.547566
DEBUG: 60	0.000000	0.022374	0.559501
DEBUG: 61	0.000000	0.022374	0.571498
DEBUG: 62	0.000000	0.022374	0.583554
DEBUG: 63	0.000000	0.022374	0.595672
DEBUG: 64	0.000000	0.022374	0.607850
DEBUG: 65	0.000000	0.022374	0.620088
DEBUG: 66	0.000000	0.022374	0.632388
DEBUG: 67	0.000000	0.022374	0.644747
DEBUG: 68	0.000000	0.022374	0.657168
DEBUG: 69	0.000000	0.022374	0.669649
DEBUG: 70	0.000000	0.022374	0.682190
DEBUG: 71	0.000000	0.022374	0.694793
DEBUG: 72	0.000000	0.022374	0.707455
DEBUG: 73	0.000000	0.022374	0.720179
DEBUG: 74	0.000000	0.022374	0.732963
DEBUG: 75	0.000000	0.022374	0.745807
DEBUG: 76	0.000000	0.022374	0.758712
DEBUG: 77	0.000000	0.022374	0.771678
DEBUG: 78	0.000000	0.022374	0.784704
DEBUG: 79	0.000000	0.022374	0.797791
DEBUG: 80	0.000000	0.022374	0.810938
DEBUG: 81	0.000000	0.022374	0.824146
DEBUG: 82	0.000000	0.022374	0.837415
DEBUG: 83	0.000000	0.022374	0.850744
DEBUG: 84	0.000000	0.022374	0.864134
DEBUG: 85	0.000000	0.022374	0.877584
DEBUG: 86	0.000000	0.022374	0.891095
DEBUG: 87	0.000000	0.022374	0.904666
DEBUG: 88	0.000000	0.022374	0.918298
DEBUG: 89	0.000000	0.022374	0.931991
DEBUG: 90	0.000000	0.022374	0.945744
DEBUG: 91	0.000000	0.022374	0.959558
DEBUG: 92	0.000000	0.022374	0.973432
DEBUG: 93	0.000000	0.022374	0.987367
DEBUG: 94	0.000000	0.022374	1.001363
DEBUG: 95	0.000000	0.022374	1.015419
DEBUG: 96	0.000000	0.022374	1.029536
DEBUG: 97	0.000000	0.022374	1.043713
DEBUG: 98	0.000000	0.022374	1.057951
DEBUG: 99	0.000000	0.022374	1.072249
DEBUG: 100	0.000000	0.022374	1.086609
DEBUG: 101	0.000000	0.022374	1.101028
DEBUG: 102	0.000000	0.022374	1.115509
DEBUG: 103	0.000000	0.022374	1.130050
DEBUG: 104	0.000000	0.022374	1.144652
DEBUG: 105	0.000000	0.022374	1.159314
DEBUG: 106	0.000000	0.022374	1.174037
DEBUG: 107	0.000000	0.022374	1.188821
DEBUG: 108	0.000000	0.022374	1.203665
DEBUG: 109	0.000000	0.022374	1.218570
DEBUG: 110	0.000000	0.022374	1.233536
DEBUG: 111	0.000000	0.022374	1.248562
DEBUG: 112	0.000000	0.022374	1.263650
DEBUG: 113	0.000000	0.022374	1.278798
DEBUG: 114	0.000000	0.022374	1.294006
DEBUG: 115	0.000000	0.022374	1.309276
DEBUG: 116	0.000000	0.022374	1.324606
DEBUG: 117	0.000000	0.022374	1.339997
DEBUG: 118	0.000000	0.022374	1.355449
DEBUG: 119	0.000000	0.022374	1.370961
DEBUG: 120	0.000000	0.022374	1.386535
DEBUG: 121	0.000000	0.022374	1.402169
DEBUG: 122	0.000000	0.022374	1.417865
DEBUG: 123	0.000000	0.022374	1.433621
DEBUG: 124	0.000000	0.022374	1.449438
DEBUG: 125	0.000000	0.022374	1.465316
DEBUG: 126	0.000000	0.023032	1.409769
DEBUG: 127	0.000000	0.023032	1.495418
DEBUG: 128	0.000000	0.023032	1.511478
DEBUG: 129	0.000000	0.023032	1.527600
DEBUG: 130	0.000000	0.023032	1.543783
DEBUG: 131	0.000000	0.023032	1.560026
DEBUG: 132	0.000000	0.023032	1.576331
DEBUG: 133	0.000000	0.023032	1.592697
DEBUG: 134	0.000000	0.023032	1.609124
DEBUG: 135	0.000000	0.023032	1.625612
DEBUG: 136	0.000000	0.023032	1.642162
DEBUG: 137	0.000000	0.023032	1.658773
DEBUG: 138	0.000000	0.023032	1.675445
DEBUG: 139	0.000000	0.023690	1.620686
DEBUG: 140	0.000000	0.023690	1.707130
DEBUG: 141	0.000000	0.023690	1.723985
DEBUG: 142	0.000000	0.023690	1.740902
DEBUG: 143	0.000000	0.023690	1.757881
DEBUG: 144	0.000000	0.023690	1.774921
DEBUG: 145	0.000000	0.023690	1.792022
DEBUG: 146	0.000000	0.023690	1.809186
DEBUG: 147	0.000000	0.023690	1.826410
DEBUG: 148	0.000000	0.023690	1.843697
DEBUG: 149	0.000000	0.023690	1.861045
DEBUG: 150	0.000000	0.023690	1.878455
DEBUG: 151	0.000000	0.023690	1.895927
DEBUG: 152	0.000000	0.023690	1.913460
DEBUG: 153	0.000000	0.023690	1.931056
DEBUG: 154	0.000000	0.023690	1.948713
DEBUG: 155	0.000000	0.023690	1.966433
DEBUG: 156	0.000000	0.023690	1.984214
DEBUG: 157	0.000000	0.023690	2.002058
DEBUG: 158	0.000000	0.023690	2.019964
DEBUG: 159	0.000000	0.023690	2.037932
DEBUG: 160	0.000000	0.023690	2.055963
DEBUG: 161	0.000000	0.023690	2.074055
DEBUG: 162	0.000000	0.023690	2.092211
DEBUG: 163	0.000000	0.023690	2.110429
DEBUG: 164	0.000000	0.023690	2.128709
DEBUG: 165	0.000000	0.023690	2.147052
DEBUG: 166	0.000000	0.023690	2.165458
DEBUG: 167	0.000000	0.023690	2.183927
DEBUG: 168	0.000000	0.023690	2.202458
DEBUG: 169	0.000000	0.023690	2.221053
DEBUG: 170	0.000000	0.023690	2.239710
DEBUG: 171	0.000000	0.023690	2.258431
DEBUG: 172	0.000000	0.023690	2.277215
DEBUG: 173	0.000000	0.023690	2.296062
DEBUG: 174	0.000000	0.023690	2.314973
DEBUG: 175	0.000000	0.023690	2.333947
DEBUG: 176	0.000000	0.024348	2.281470
DEBUG: 177	0.000000	0.024348	2.370220
DEBUG: 178	0.000000	0.025006	2.317869
DEBUG: 179	0.000000	0.025664	2.335229
DEBUG: 180	0.000000	0.026981	2.281135
DEBUG: 181	0.000000	0.028297	2.296749
DEBUG: 182	0.000000	0.030271	2.240905
DEBUG: 183	0.000000	0.032245	2.254767
DEBUG: 184	0.000000	0.034219	2.268689
DEBUG: 185	0.000000	0.036193	2.282669
DEBUG: 186	0.000000	0.038168	2.296709
DEBUG: 187	0.000000	0.040800	2.239277
DEBUG: 188	0.000000	0.043432	2.251553
DEBUG: 189	0.000000	0.045406	2.335421
DEBUG: 190	0.000000	0.047381	2.349695
DEBUG: 191	0.000000	0.050013	2.292490
DEBUG: 192	0.000000	0.051987	2.376537
DEBUG: 193	0.000000	0.054619	2.319445
DEBUG: 194	0.000000	0.056593	2.403611
DEBUG: 195	0.000000	0.059226	2.346632
DEBUG: 196	0.000000	0.061858	2.359370
DEBUG: 197	0.000000	0.064490	2.372164
DEBUG: 198	0.000000	0.067122	2.385015
DEBUG: 199	0.000000	0.069755	2.397923
DEBUG: 200	0.000000	0.072387	2.410889
