DEBUG: 0	0.000000	0.003290	-0.329400
DEBUG: 1	0.000000	0.011187	-0.811178
DEBUG: 2	0.000000	0.015794	-0.448194
DEBUG: 3	0.000000	0.018426	-0.218903
DEBUG: 4	0.000000	0.019742	-0.055599
DEBUG: 5	0.000000	0.020400	0.039876
DEBUG: 6	0.001534	0.020400	0.071769
DEBUG: 7	0.001534	0.020400	0.137691
DEBUG: 8	0.001534	0.020400	0.165332
DEBUG: 9	0.001534	0.020400	0.192973
DEBUG: 10	0.001534	0.020400	0.220614
DEBUG: 11	0.001534	0.020400	0.248255
DEBUG: 12	0.001534	0.020400	0.275896
DEBUG: 13	0.001534	0.020400	0.303537
DEBUG: 14	0.001534	0.020400	0.331178
DEBUG: 15	0.001534	0.020400	0.358818
DEBUG: 16	0.001534	0.020400	0.386459
DEBUG: 17	0.001534	0.020400	0.414100
DEBUG: 18	0.001534	0.020400	0.441740
DEBUG: 19	0.001534	0.020400	0.469381
DEBUG: 20	0.001534	0.020400	0.497021
DEBUG: 21	0.001534	0.020400	0.524662
DEBUG: 22	0.001534	0.020400	0.552302
DEBUG: 23	0.001534	0.020400	0.579942
DEBUG: 24	0.001534	0.020400	0.607582
DEBUG: 25	0.001534	0.020400	0.635223
DEBUG: 26	0.001534	0.020400	0.662863
DEBUG: 27	0.001534	0.020400	0.690503
DEBUG: 28	0.001534	0.020400	0.718143
DEBUG: 29	0.001534	0.020400	0.745782
DEBUG: 30	0.001534	0.020400	0.773422
DEBUG: 31	0.001534	0.020400	0.801062
DEBUG: 32	0.001534	0.020400	0.828702
DEBUG: 33	0.001534	0.020400	0.856342
DEBUG: 34	0.001534	0.020400	0.883982
DEBUG: 35	0.001534	0.020400	0.911622
DEBUG: 36	0.001534	0.020400	0.939261
DEBUG: 37	0.001534	0.020400	0.966901
DEBUG: 38	0.001534	0.020400	0.994541
DEBUG: 39	0.001534	0.020400	1.022182
DEBUG: 40	0.001534	0.020400	1.049822
DEBUG: 41	0.001534	0.020400	1.077462
DEBUG: 42	0.001534	0.020400	1.105103
